text_clean,label
هي ماتنتر اعليه الباسه تنتر الشرطة,2.0
يكفي امن الوطن خط خط احمر,2.0
ماتگول مسمنك,0.0
دورنا قادم مشتركه معنا علي اساس أغلبية إتفاقات تحقيق معنا,2.0
ادحس,0.0
مانگبلوها انت امعرض بواد الناقه هههه واعلاش مانگبلوها,0.0
الحمد لله الحمد العفاف زين,2.0
آن لين كايسهم مايجونى مسقارو مانى كايسهم,0.0
اتقوا الله الأقل يوم الجمعة,2.0
امش امش,0.0
مايطول,0.0
نجاح كبير,2.0
ساخرھوم ضمنيا انتم ولو لل إيراديا,1.0
ول حملة هي صالون تجميل,0.0
مشكلة ذيك,0.0
أمننا فوق لا الجميع للتخريب والعنف,2.0
الواحد إناظر ياسر الكذب ويكتب فوگو طشه الأخبار,0.0
التوافق لمرشح توفيق,2.0
مانكبلوه واد الناقة مانكبلوه سوق,0.0
الحمدلله صحة أصل صحة,2.0
ايكد مايتعبوكم,0.0
بارك الله فيك الله,2.0
اصعيب اصعيب والأمور ماه سهلة,1.0
مانك واحل فشي,0.0
لسينغال فر ولاءهم,0.0
انت يمسحوك اكبيل هو لأول,0.0
يخوتي نحن نعرفو نتيجته ونهار حامي,0.0
ولله ال صحة حااات رب ارحمهما كما ربياني صغير,2.0
الزعيم اهلا,2.0
مرشحن وخيرت,2.0
ربي اشعرن,0.0
فيه الله يطبقو أسأل الحدود,0.0
دون المستوى,0.0
الوالدين الوالدين أكبير,2.0
جزاك الله خيرا عنهم,2.0
احتقار المستهلك,0.0
هذا قرار جائر فحكومة ولد الغزواني واضح اعل الفقراء والضعفاء ماهم مهمين عندها وأن أهم عندهم منها ڭلت أزعاج المفسدين واللصوص تفرغ زينة,0.0
أيو مالو جريمته شنهي,1.0
هاذا زين يحفظ انشالله,2.0
استرنا واجع والله يامول الستر استرنا بسترك الجميل,0.0
لو الدوله تحترم شعبها وتتمي تلك لئيمه للتي تأكل خيرات الشعب لأقالت لدوله اجنبيه,1.0
أبصيفتو ذيك,2.0
إيموت السارگ ما اتكلمت السارگ العزبه,0.0
أكثر فتفرغ الحركة فتفرغ زينه,2.0
هومسكين ظروفو اتم الا صعب دئما يظهر اعليه الخير,1.0
تم انسب النصوص لھلها,1.0
يجب,0.0
اينزل البركة فيها البركة,2.0
اصل يتخلطو دور,0.0
توفيق اخباري فالدخن,2.0
مافيه,1.0
عضو برميلن نحن عضو بغريس,1.0
هذه وهمهم هي الدول يحكمها وطنيون حريصون شعبهم وليس الخزوات يحكمها الضباع والحيتان وهمهم اقتناء الممتلكات الخارج والعبث بالمقدرات,0.0
كرمي منهي رئيسة ولل سفيرة,1.0
مسابقة العالي المعهد,1.0
يستهالو,2.0
اڭبيل يمنعوهم النقل,0.0
الرسمي الموقع للنتايج فضلكم,1.0
اخليتونا بالعطش أحياء كبيرة انواكشوط بلا ماء,0.0
لما بكيت,1.0
ذهو خيارنا نحنا,2.0
موريتاني ظافيه وواعره كامله وأطريكها حرشه معنان الحمله الا مستوى موريتاني نواكشوط,1.0
استجابة للظروف باط هون حد له يترك لا بدالو ايحصل,2.0
اسكي بيك المدون,2.0
مافهمت آن,1.0
راجل يحفظو رزين وشغال,2.0
زفيفيط انت خوي,0.0
تم انسب لھلها النصوص,1.0
يسو فاداخل,1.0
نتيجتو مارى حد,1.0
اح ما,0.0
تقبل الله تقبل منها,2.0
ممثل الأ اليقوت,2.0
خط امن الوطن يكفي احمر,2.0
مرغوب الممنوع,0.0
كجك,0.0
الا تابع انت اتوف احن المهم عندن الا موريتاني الجماعة لخر ياسر منها اوضاحت اخبارو,2.0
الله امثالك اكثر امثالك,2.0
اثرك سخريتك السيد,1.0
بيهم اعوض ابلاصة الصيدة,0.0
الحال متين متين,0.0
السيبة,0.0
هي تفرغ الآخرين أثره عادت دوله اوحده ابقرراته دون زينه عجيب,1.0
مرشحنا,2.0
ماه هو قصدك الا اوضاحلن فم مافات اوضاحلن,1.0
مبارك,2.0
الشعب اوعاو وخلو عنكم الرئيس ماهو مقدم مأخر الا نعم اجل الكذب ومن اجل تعهدات ماهي خالقه نعم أجل دمار موريتانيا نعم أجل وتفكك الشعب نعم لأربع الكذب,0.0
مافم سياني,0.0
لكذيب,0.0
متوتر لعاد متوتر,1.0
والشعب عند كلمته,1.0
الحمدلله حق حمده زين عدلت جزاه جزاه الله خير الجزاء,2.0
الدعم لسومارى,2.0
الدحس هي حڭك,0.0
زين الصوره عند كرفور سيت اسمار تفرغ زين,1.0
النتائج موجودة هذا الرابط لم تحديث عليه يجدها الصفحة فقط,1.0
منين الفيديو,1.0
زين عندي,2.0
نختير نعرف التأجيل علاش,1.0
اعطون سبب واحد الترهات,1.0
هههه هههه طريف حت,2.0
ال جرمه هي ثبت مان فاهمين نحن,0.0
يبغين ما اتخل ال أعطين,0.0
ذا المنشور ماه صراحة مفهوم فيه رسالة,1.0
بالإيمان عامر قلبكم,2.0
هاذو ما نشريهم لعاد اعليهم تخفيض,0.0
ماكابظن اغباهم الوهم و لاهو مورطن و لعب مكشوف,0.0
منع شيء للإنسان ما أحب,2.0
ممارسة ممارسة آش,1.0
ينبغي عليك تشكرها فهذا هو خطكم تماما العمل علي تشويه الوطن واحتقاره وتفضيل الغير عليه فقط هي اشجع منكم انتم تسيؤون إليه وراء المحيطات وهي داخله,2.0
البروفسير يعرف زين,2.0
اففف امنين,0.0
الصوره تفرغ كرفور سيت اسمار عند زين,1.0
الانتظار كونكري,0.0
اهيه معلوم,2.0
ما فم يكون المصلحة الشخصية,0.0
امراغة ھى,1.0
كلتو الا انت الحملة مافات بدات هو ال مرتبك الا نتومه مستعجلين الامور مستعجلين حد يتحره نين تبدأ الحملة,1.0
سخريتك اشنين,0.0
ذيك الحالة له زمن ذيك الطابلة,1.0
واد كاع بلا سوق الناقة,0.0
ميروووووورك ألف,2.0
معدل,2.0
البداية واجع علامة ضعف منذ البداية,0.0
امالو,1.0
جزاهم الله خيرا,2.0
اتفاقية و مليون للسنغاليين مقابل مليار مجحفة مليون,1.0
يخوتي مدة,0.0
لأن عدل بكروا بكرو متعدل,2.0
رئيسنا مسونجي,2.0
دور انت يتواجھلكم انت فأمريكا,1.0
أصل أصل يسو,0.0
سخيف سخيف,0.0
الل اصبر يلحك الظل,2.0
يفظم زينه تفرغ اثره شنه,0.0
الحمد الله جزاك الله خير,2.0
عندن تركيا انتخابات مان صايبين الكم,1.0
لاحكتهم,2.0
اول يعلق المأكد أنه لا خير هذه الحكومة هم يريدون لا سوى استمرارهم الفساد,0.0
والله ال ادحسن ورطون شنهو يباتي انواكشوط عاد طالع افروسن,0.0
ذي نوعها مايحج يحفظها يحفظها,2.0
ذيك الحملة تعاني للأسف,0.0
وينهو وينهو رابط,1.0
مافيه منافسه مرشحن مافيه ناجح,2.0
الشرقي الحوض,1.0
المستشارون ماعندهم ماعندهم كونكسيوه مدة اتمشيلهم بلاغ أرعاوهم لايتردو,1.0
جدا مشرف,2.0
ذي المنصة ولاخلات دفااافة صراحة لشويبات اخرامز,0.0
يا فظمه يا,0.0
ذا ياسر الجوقه,0.0
ماطرا ماطرا,0.0
ما,0.0
ياوطني لك الله مايحشمو,0.0
يارب يعمل الممثل العم دكولهالو ملي والتو,1.0
الرئيس اقالتها فورا والتحقيق جنسيتها ان ثبت عنها عنها هذا القول,1.0
بالتوفيق,2.0
شنه عنو,1.0
واد الناكه كط سمعت حد شاري يكون الحيوان منو لعاد أزرك كيفتك انت,0.0
يخوي اوحل افذ اعطاك مولان امشيت فيه ؤلا امشيت تنسانا صالح الدعاء,2.0
يخزيهم كاملين كاملين,0.0
كنا البداية نعتقد رسالة سياسية لجار السوء,1.0
حفظهم الله الله,2.0
الناس شاك انك انت داير المنشور بيك عدل بكرو ههههه,1.0
هذا عجيب,1.0
مستغرب ماهو,2.0
ما يحدث,1.0
حكيم هو,2.0
هههه شنهو هذا شنهو عايد,1.0
تستهال خير,2.0
الصحة باط,1.0
لم تأخذ المسئلة عفوية,2.0
الخلطة نحن ما إكد اعود ماعندن صرف صحي اولا نحشمو املي,0.0
للآسف واعد الهاوية الأمور خير الأمور أوسطها,0.0
هاذي شارب حب هاذي السعادة شنه,0.0
يلحك اصبر الل الظل,2.0
ماني زاركلك,0.0
التآزر أشبه برنامج كط اخلك البلد برنامج منذ الإستقلال يذكر فيشكر واستطاع عنو اعاون الفئات الضعيفة أنحاء البلاد,2.0
أستاذ وانتوم رأيكم شنه رأيكم فيه,2.0
واضح عنو ابذوقو افظحك لعليات,1.0
اسلمها شاء الله الدحسنا بذا شكر راسو,0.0
ذيك الحملة تعاني للأسف للأسف,0.0
طايراته خاسرين وشبه كلتهم والشركة ماه مسؤولة او لا تخدم الوطن يكفلوه يكفين لفظاحة,0.0
ماه حد ذيك ابصيفتو يسمع الفيديو,2.0
شفناه,1.0
ياااخوتي تلفون ماه أملم الحد وحد حااافظ اعل راص ذو تلفونات وغيرهم نسأل الله السلامة والعافية,0.0
الانتظار بشرك الله بخير أنشأ الله,2.0
جمهورية تفرغ زينة هذي عالم وانتوم اصكوك اشايفين اعليه,1.0
يخوتي هاذا ياسرمن الظلم والستحقارعاد,0.0
أستاذنا وخيييرت الفاضل,2.0
الصورة المكبرة فيه سخرية طرح بالكم للصور الي,0.0
اطوالت لخبار شنهي اطوالت,2.0
الواحد إناظر ياسر الكذب فوگو ويكتب فوگو طشه الأخبار,0.0
زينه ترابه,2.0
زينين كورساته,2.0
الرجل الآن يلعب يلعب صح,0.0
شنهي شنهي فائدتو,1.0
مانكم واحلين فشي,0.0
خرصولى,1.0
اخلين كاع لا,0.0
يخي حد عندو الحق إلا المتحايل سلطان لحديد,1.0
الحيوان سوق بهلي,1.0
لاحكتهم,2.0
حته الترحيل أملي مايدخلو حڭ حڭ,0.0
مهباس اضعيف,0.0
شدور فوك الجرم اساءتها,0.0
الله اكبر الله يحفظه واكثر امثاله,2.0
تقبل الله منها الله ينصرالإسلام البلدان جميع فى,2.0
خبر أحلى,2.0
منخلع,0.0
بيهم البعد العاصمة,1.0
أغلب أهل موريتان أهل علم أهل القرآن,2.0
تقبل الله ومنها,2.0
أيو مالو جريمته شنهي,1.0
غايه فيه ماعندن,0.0
ماقادي يخي ماقادي,2.0
الشوكة صغرها امحدة,0.0
اهل ليصانص و ماستر نبقوهم يأجلوه ماهي مخسر نبقوهم,1.0
ايدور الناجحين يشاركوا العام يشاركوا,1.0
اح متن واخلينه,0.0
ھى ھى امراغة,1.0
تكانت وين,1.0
النصر بإذن حليفنا بإذن الله,2.0
يعرف عنو ماه ناجح,0.0
هذا سخريتك ذيك الساعه,0.0
متوتر عليه وذلك هو جعله كذبوا,0.0
اتعب اتعب فيه ما اجبر,0.0
بهلي سوق الحيوان,1.0
بيرام الا,1.0
أشبه فيه يعرف موريتانيا اهل,2.0
يمزح عم معو,1.0
الرجالة فاغمادها,2.0
يسول عنو يسول,1.0
عاكدك مولانه فالكذيب,0.0
افجل شيباني إيشير,0.0
هذا يغير أصل الصحة الوالدين نعمة,2.0
